id,country,area,vessel,gear,rigging,door,year,month,day,haul_number,codend_closing,shooting_time,shooting_quadrant,shooting_latitude,shooting_longitude,shooting_depth,hauling_time,hauling_quadrant,hauling_latitude,hauling_longitude,hauling_depth,hauling_duration,validity,course,recorded_species,distance,vertical_opening,wing_opening,geometrical_precision,bridles_length,warp_length,warp_diameter,hydrological_station,observations,tf,todeb,tofin,method,nstrate,partit,upload_id,SST,X,Y
57256,ITA,9,FRP,GOC73,GC73,WHS8,1997,7,7,131,S,1607,1,4401.04,940.26,148,1637,1,4359.45,941.48,148,30,V,R,3,3363,23,171,E,100,700,14,NA,0,TA,NA,NA,SI,13203,S,486,22.45414925,9.681166667,44.00408333
57263,ITA,9,FRP,GOC73,GC73,WHS8,1997,7,6,138,S,1750,1,4358.8,952.19,24,1820,1,4357.68,954.01,24,30,V,R,3,3191,24,147,E,100,300,14,NA,0,TA,NA,NA,SI,13201,S,486,22.8822608,9.885,43.97066667
57274,ITA,9,FRP,GOC73,GC73,WHS8,1997,7,10,149,S,827,1,4405.33,815.8,48,857,1,4403.64,815.02,44,30,V,R,3,3148,23,155,E,100,350,14,NA,0,TA,NA,NA,SI,13201,S,486,21.36575413,8.256833333,44.07475
57267,ITA,9,FRP,GOC73,GC73,WHS8,1997,7,8,142,S,1535,1,4404.85,917.66,633,1635,1,4402.22,916.61,647,60,V,R,3,5550,22,190,E,200,1900,14,NA,0,TA,NA,NA,SI,13205,S,486,22.24871159,9.285583333,44.05891667
57266,ITA,9,FRP,GOC73,GC73,WHS8,1997,7,8,141,S,1115,1,4403.82,916.8,653,1215,1,4406.6,916.66,650,60,V,R,3,5500,22,190,E,200,1900,14,NA,0,TA,NA,NA,SI,13205,S,486,22.24871159,9.278833333,44.08683333
57271,ITA,9,FRP,GOC73,GC73,WHS8,1997,7,8,146,S,1602,1,4404.66,921.08,580,1702,1,4406.63,918.19,586,60,V,R,3,5650,22,189,E,200,1800,14,NA,0,TA,NA,NA,SI,13205,S,486,22.24871159,9.32725,44.09408333
57257,ITA,9,FRP,GOC73,GC73,WHS8,1997,7,6,132,S,1605,1,4405.41,940.71,58,1635,1,4404.14,942.26,58,30,V,R,3,2963,23,158,E,100,400,14,NA,0,TA,NA,NA,SI,13202,S,486,22.56871605,9.691416667,44.07958333
57276,ITA,9,FRP,GOC73,GC73,WHS8,1997,7,10,151,S,803,1,4410.11,823.6,54,833,1,4409.7,821.63,55,30,V,R,3,2725,23,158,E,100,350,14,NA,0,TA,NA,NA,SI,13202,S,486,21.596241,8.376916667,44.16508333
57270,ITA,9,FRP,GOC73,GC73,WHS8,1997,7,9,145,S,1415,1,4413.45,901.42,664,1515,1,4414.01,857.36,675,60,V,R,3,5556,22,190,E,200,1900,14,NA,0,TA,NA,NA,SI,13205,S,486,22.20075083,8.989833333,44.22883333
57272,ITA,9,FRP,GOC73,GC73,WHS8,1997,7,9,147,S,805,1,4411.48,921.71,499,905,1,4412.95,918.48,477,60,V,R,3,5186,22,186,E,150,1600,14,NA,0,TA,NA,NA,SI,13204,S,486,22.42273235,9.334916667,44.20358333
57268,ITA,9,FRP,GOC73,GC73,WHS8,1997,7,9,143,S,1645,1,4419.5,901.55,106,1715,1,4420.03,859.65,104,30,V,R,3,2701,23,166,E,100,600,14,NA,0,TA,NA,NA,SI,13203,S,486,22.32839584,9.01,44.32941667
57269,ITA,9,FRP,GOC73,GC73,WHS8,1997,7,9,144,S,1150,1,4416.07,906.86,380,1250,1,4416.97,903.18,373,60,V,R,3,5156,22,183,E,150,1400,14,NA,0,TA,NA,NA,SI,13204,S,486,22.41019011,9.083666667,44.27533333
57287,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,12,9,S,810,1,4054.34,1311.43,660,910,1,4053.8,1314.84,660,60,V,R,3,5200,22,190,E,200,1800,15,NA,0,TA,13.9,13.9,SI,13220,S,486,22.51524448,13.21891667,40.90116667
57288,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,12,10,S,1502,1,4056.68,1324.56,567,1602,1,4056.25,1328.39,567,60,V,R,3,5416,22,188,E,200,1650,15,NA,0,TA,13.9,13.9,SI,13220,S,486,22.59054852,13.44125,40.94108333
57284,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,13,6,S,835,1,4101.44,1312.86,147,905,1,4101.64,1314.83,144,30,V,R,3,2777,23,170,E,100,650,15,NA,0,TA,14.1,14.1,SI,13218,S,486,22.43732453,13.23075,41.02566667
57286,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,12,8,S,1035,1,4057.12,1310.57,450,1135,1,4058.23,1314.35,450,60,V,R,3,5556,22,185,E,150,1450,15,NA,0,TA,14.2,14,SI,13219,S,486,22.43732453,13.20766667,40.96125
57285,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,12,7,S,1237,1,4059.46,1315.05,306,1337,1,4100.69,1318.95,306,60,V,R,3,5741,22,180,E,150,1150,15,NA,0,TA,14.1,14.1,SI,13219,S,486,22.48400497,13.28333333,41.00125
57281,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,11,3,S,1405,1,4106.69,1240.9,530,1505,1,4105.08,1244.43,530,60,V,R,3,5556,22,187,E,200,1600,15,NA,0,TA,14,13.9,SI,13220,S,486,22.26686669,12.71108333,41.09808333
57282,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,15,4,S,1048,1,4105.42,1252.43,410,1148,1,4106.64,1249.03,420,60,V,R,3,5371,22,184,E,150,1350,15,NA,0,TA,14,14,SI,13219,S,486,22.29352331,12.8455,41.1005
57291,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,15,13,S,908,1,4108.14,1252.19,151,938,1,4107.3,1253.97,150,30,V,R,3,2830,23,171,E,100,650,15,NA,0,TA,14,14,SI,13218,S,486,22.30579185,12.88466667,41.12866667
57283,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,14,5,S,1013,1,4103.11,1321.79,186,1043,1,4103.37,1323.78,195,30,V,R,3,2820,22,174,E,100,800,15,NA,0,TA,14.2,14.2,SI,13218,S,486,22.36385632,13.37975,41.054
57319,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,15,41,S,1250,1,4110.22,1244.22,360,1350,1,4110.93,1240.31,360,60,V,R,3,5606,22,182,E,150,1250,15,NA,0,TA,14,13.9,SI,13219,S,486,22.1331215,12.70441667,41.17625
57290,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,14,12,S,1210,1,4112.41,1324.14,79,1240,1,4112.25,1326.24,79,30,V,R,3,2941,23,163,E,100,400,15,NA,0,TA,13.9,14,SI,13217,S,486,22.19232559,13.41983333,41.2055
57289,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,14,11,S,1423,1,4114.19,1327.03,38,1453,1,4114.87,1324.9,38,30,V,R,3,2910,24,153,E,100,300,15,NA,0,TA,15.6,15.5,SI,13216,S,486,22.19232559,13.43275,41.24216667
57294,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,11,16,S,840,1,4119.53,1224.3,180,910,1,4118.48,1225.89,180,30,V,R,3,2944,22,173,E,100,700,15,NA,0,TA,14.1,14.1,SI,13218,S,486,22.16840458,12.41825,41.31675
57280,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,11,2,S,1015,1,4115.9,1223.77,419,1115,1,4114.18,1225.84,426,60,V,R,3,4750,22,184,E,150,1350,15,NA,0,TA,14.2,14,SI,13219,S,486,22.16840458,12.41341667,41.25066667
57293,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,15,15,S,720,1,4115.45,1256.55,83,750,1,4116.1,1254.56,83,30,V,R,3,2900,23,163,E,100,400,15,NA,0,TA,14,14,SI,13217,S,486,22.14374638,12.92591667,41.26291667
57292,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,13,14,S,1705,1,4115.89,1300.28,45,1735,1,4117.28,1259.24,45,30,V,R,3,2953,23,155,E,100,300,15,NA,0,TA,15.3,15.3,SI,13216,S,486,22.14374638,12.996,41.27641667
57279,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,9,1,S,1154,1,4122.26,1217.69,312,1254,1,4120.64,1220.63,290,60,V,R,3,5626,22,180,E,150,1100,15,NA,0,TA,13.9,13.9,SI,13219,S,486,22.15444756,12.31933333,41.3575
57303,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,7,25,S,952,1,4129.34,1207.75,560,1052,1,4131.19,1205.59,560,60,V,R,3,5000,22,188,E,200,1650,15,NA,0,TA,13.9,13.9,SI,13220,S,486,22.0777483,12.11116667,41.50441667
57301,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,7,23,S,735,1,4128.45,1206.18,616,835,1,4126.38,1208.69,618,60,V,R,3,5350,22,189,E,200,1750,15,NA,0,TA,13.8,13.8,SI,13220,S,486,22.0777483,12.12391667,41.45691667
57300,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,9,22,S,925,1,4132.3,1209.07,250,1025,1,4129.66,1211.37,250,60,V,R,3,5556,22,178,E,150,850,15,NA,0,TA,13.7,13.5,SI,13219,S,486,22.14857769,12.17033333,41.51633333
57295,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,9,17,S,1443,1,4129.03,1212.82,180,1513,1,4130.52,1211.82,180,30,V,R,3,2850,23,173,E,100,700,15,NA,0,TA,13.6,13.6,SI,13218,S,486,22.14857769,12.20533333,41.49625
57302,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,7,24,S,1215,1,4129.55,1208.8,501,1315,1,4127.03,1210.98,501,60,V,R,3,5561,22,187,E,200,1550,15,NA,0,TA,13.9,13.9,SI,13220,S,486,22.14857769,12.16483333,41.4715
57297,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,10,19,S,1010,1,4131.65,1221.81,82,1040,1,4131.8,1223.56,82,30,V,R,3,2613,23,163,E,100,400,15,NA,0,TA,13.9,13.9,SI,13217,S,486,22.15043545,12.37808333,41.52875
57305,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,7,27,S,1555,1,4137.3,1207.03,201,1655,1,4139.98,1204.55,202,60,V,R,3,6034,22,175,E,150,800,15,NA,0,TA,14.1,14.1,SI,13219,S,486,22.13697529,12.0965,41.644
57304,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,9,26,S,753,1,4134.61,1210.09,160,823,1,4133.02,1210.56,160,30,V,R,3,3015,23,172,E,100,650,15,NA,0,TA,14,14.1,SI,13218,S,486,22.16031408,12.17208333,41.56358333
57296,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,10,18,S,843,1,4137.25,1214.39,104,913,1,4135.71,1214.95,104,30,V,R,3,2778,23,166,E,100,500,15,NA,0,TA,14,14,SI,13218,S,486,22.16031408,12.2445,41.608
57298,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,10,20,S,1125,1,4132.76,1227.29,31,1155,1,4134,1225.57,30,30,V,R,3,2980,24,150,E,100,300,15,NA,0,TA,16,16.1,SI,13216,S,486,22.1714166,12.4405,41.55633333
57312,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,5,34,S,1218,1,4142.14,1152.36,750,1318,1,4138.95,1152.84,770,60,V,R,3,5741,22,192,E,200,1900,15,NA,0,TA,13.8,13.8,SI,13220,S,486,22.11932087,11.87666667,41.67575
57299,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,10,21,S,1415,1,4139.58,1218.08,22,1445,1,4140.54,1216.31,22,30,V,R,3,2778,24,146,E,100,250,15,NA,0,TA,18.4,18.2,SI,13216,S,486,22.17324257,12.28658333,41.66766667
57317,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,5,39,S,822,1,4146.38,1128.48,574,922,1,4143.72,1129.38,580,60,V,R,3,5186,22,188,E,200,1650,15,NA,0,TA,13.8,13.8,SI,13220,S,486,21.98508454,11.48216667,41.75083333
57313,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,4,35,S,1250,1,4148.97,1147.64,480,1350,1,4147.18,1150.86,500,60,V,R,3,5545,22,186,E,150,1450,15,NA,0,TA,13.8,13.8,SI,13219,S,486,22.1231451,11.82083333,41.80125
57311,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,5,33,S,1537,1,4145.76,1153.41,588,1637,1,4146.99,1149.62,580,60,V,N,3,5708,22,189,E,200,1650,15,NA,0,TA,13.8,13.8,SI,13220,S,486,22.17967081,11.85858333,41.77291667
57315,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,6,37,S,730,1,4149.23,1150.28,325,830,1,4148.07,1154.15,325,60,V,R,3,5741,22,181,E,150,1250,15,NA,0,TA,13.6,13.6,SI,13219,S,486,22.17967081,11.87025,41.81083333
57310,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,5,32,S,1806,1,4147.04,1158.4,165,1836,1,4148.08,1156.88,165,30,V,R,3,2848,22,172,E,100,650,15,NA,0,TA,13.8,13.8,SI,13218,S,486,22.21421814,11.96066667,41.79266667
57309,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,6,31,S,1118,1,4149.14,1201.98,95,1148,1,4147.95,1203.74,93,30,V,R,3,2963,23,165,E,100,500,15,NA,0,TA,13.9,13.9,SI,13217,S,486,22.21421814,12.04766667,41.80908333
57307,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,6,29,S,1350,1,4148.2,1206.77,36,1420,1,4149.79,1206.01,34,30,V,R,3,2950,23,152,E,100,300,15,NA,0,TA,15.7,15.5,SI,13216,S,486,22.24210501,12.1065,41.81658333
57306,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,6,28,S,1505,1,4151.25,1207.26,16,1535,1,4149.43,1208.26,16,30,V,R,3,3350,24,142,E,100,250,15,NA,0,TA,20.1,20.1,SI,13216,S,486,22.24210501,12.12933333,41.839
57316,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,4,38,S,1045,1,4152.89,1142.28,380,1145,1,4151.09,1145.54,390,60,V,R,3,5597,22,183,E,150,1250,15,NA,0,TA,14,13.9,SI,13219,S,486,22.18308831,11.73183333,41.8665
57308,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,6,30,S,955,1,4151.7,1156.76,105,1025,1,4150.51,1158.69,105,30,V,R,3,3120,23,166,E,100,500,15,NA,0,TA,13.6,13.6,SI,13218,S,486,22.2234993,11.96208333,41.85175
57318,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,4,40,S,805,1,4158.59,1130.51,403,905,1,4156.08,1132.27,396,60,V,N,3,5556,22,184,E,150,1350,15,NA,0,TA,13.9,13.9,SI,13219,S,486,22.16836739,11.52316667,41.95558333
57314,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,4,36,S,1610,1,4200.31,1139.97,120,1640,1,4201.57,1138.66,120,30,V,R,3,2778,23,168,E,100,550,15,NA,0,TA,14,14,SI,13218,S,486,22.22297287,11.65525,42.01566667
57352,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,26,74,S,1155,1,4209.15,958.47,520,1255,1,4206.47,958,520,60,V,R,3,5186,22,187,E,200,1600,15,NA,0,TA,13.7,13.6,SI,13215,S,486,22.01784134,9.970583333,42.13016667
57332,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,1,54,S,1020,1,4204.49,1058.72,368,1120,1,4205.94,1054.62,368,60,V,R,3,5630,22,183,E,150,1300,15,NA,0,TA,13.8,13.8,SI,13214,S,486,21.98886919,10.9445,42.08691667
57331,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,1,53,S,755,1,4207.8,1056.57,300,855,1,4206.1,1100.09,299,60,V,R,3,5770,22,180,E,150,1100,15,NA,0,TA,13.8,14,SI,13214,S,486,22.00055504,10.97216667,42.11583333
57353,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,26,75,S,927,1,4215.66,1010.87,199,957,1,4214.26,1011.6,198,30,V,R,3,2779,22,175,E,100,800,15,NA,0,TA,13.7,13.6,SI,13213,S,486,22.07893658,10.18725,42.24933333
57356,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,26,78,S,1600,1,4210.99,1027.09,552,1700,1,4212.69,1029.34,542,60,V,R,3,4800,22,188,E,200,1850,15,NA,0,TA,13.7,13.6,SI,13215,S,486,22.03356266,10.47025,42.19733333
57359,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,27,81,S,950,1,4214.97,1035.3,628,1050,1,4213.82,1038.89,620,60,V,R,3,5450,22,189,E,200,1750,15,NA,0,TA,13.7,13.6,SI,13215,S,486,22.02957344,10.61825,42.23991667
57321,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,1,43,S,1600,1,4210.78,1115.75,128,1630,1,4211.29,1113.93,125,30,V,N,3,2778,23,169,E,100,550,15,NA,0,TA,14,14.2,SI,13218,S,486,21.94842863,11.24733333,42.18391667
57320,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,1,42,S,1407,1,4208.89,1120.53,159,1437,1,4209.11,1119.22,160,30,V,N,3,2580,23,172,E,100,650,15,NA,0,TA,13.9,13.8,SI,13218,S,486,21.98841382,11.33125,42.15
57347,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,26,69,S,1825,1,4215.27,1022.52,400,1925,1,4218.11,1023.52,404,60,V,R,3,5435,22,184,E,150,1350,15,NA,0,TA,13.7,13.6,SI,13214,S,486,22.09689713,10.38366667,42.27816667
57357,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,27,79,S,725,1,4218.27,1029.37,550,825,1,4215.44,1029.05,542,60,V,R,3,5350,22,188,E,200,1650,15,NA,0,TA,13.7,13.6,SI,13215,S,486,22.08242226,10.48683333,42.28091667
57358,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,23,80,S,1102,1,4220.08,1030.33,590,1202,1,4219.93,1033.67,570,60,V,N,3,5556,22,189,E,200,1850,15,NA,0,TA,13.6,13.6,SI,13215,S,486,22.08242226,10.53333333,42.33341667
57346,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,23,68,S,842,1,4218.6,1031.98,594,942,1,4216.38,1030.81,560,60,V,N,3,5000,22,188,E,200,1850,15,NA,0,TA,13.7,13.6,SI,13215,S,486,22.08242226,10.52325,42.2915
57345,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,1,67,S,1315,1,4219.44,1036,545,1415,1,4216.81,1037,545,60,V,R,3,5059,22,188,E,200,1650,15,NA,0,TA,13.7,13.7,SI,13215,S,486,22.07485867,10.60833333,42.30208333
57333,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,23,55,S,1545,1,4216.25,1038.41,520,1645,1,4214.85,1041.8,526,60,V,N,3,5321,22,187,E,200,1600,15,NA,0,TA,13.7,13.6,SI,13215,S,486,22.07913589,10.66841667,42.25916667
57322,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,3,44,S,909,1,4216.56,1118.19,105,939,1,4216.03,1120.08,104,30,V,R,3,2769,23,166,E,100,500,15,NA,0,TA,14.2,14,SI,13218,S,486,21.92883682,11.31891667,42.27158333
57324,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,3,46,S,745,1,4220.74,1115.75,46,815,1,4220.43,1117.6,45,30,V,R,3,2596,23,155,E,100,350,15,NA,0,TA,14.5,14.5,SI,13216,S,486,21.92883682,11.27791667,42.34308333
57323,ITA,9,FRP,GOC73,GC73,WHS8,1998,7,3,45,S,1018,1,4216.83,1121.87,90,1048,1,4216.23,1123.84,90,30,V,R,3,2778,23,164,E,100,450,15,NA,0,TA,14,13.9,SI,13217,S,486,22.00677681,11.38091667,42.2755
57350,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,25,72,S,822,1,4226.37,956.77,753,922,1,4223.78,958.29,760,60,V,R,3,5227,22,192,E,200,1950,15,NA,0,TA,13.7,13.6,SI,13215,S,486,22.21013546,9.958833333,42.41791667
57351,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,25,73,S,1050,1,4225.32,958.39,530,1150,1,4228.3,957.87,540,60,V,R,3,5564,22,187,E,200,1600,15,NA,0,TA,13.7,13.6,SI,13215,S,486,22.21013546,9.968833333,42.44683333
57338,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,30,60,S,1200,1,4223.82,1003.88,85,1230,1,4225.34,1003.13,85,30,V,R,3,2996,23,163,E,100,450,15,NA,0,TA,14.2,14.1,SI,13212,S,486,22.22516871,10.05841667,42.40966667
57354,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,7,76,S,722,1,4226.83,1014.48,160,752,1,4225.41,1013.54,160,30,V,R,3,2880,23,172,E,100,650,15,NA,0,TA,NA,NA,SI,13213,S,486,22.21382093,10.2335,42.43533333
57360,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,24,82,S,805,1,4226.45,1030.96,386,905,1,4224.57,1028.39,390,60,V,R,3,5300,22,183,E,150,1350,15,NA,0,TA,13.8,13.6,SI,13214,S,486,22.12135792,10.49458333,42.42516667
57344,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,9,66,S,1030,1,4222.25,1038.08,390,1130,1,4225.14,1037.51,389,60,V,R,3,5408,22,183,E,150,1350,15,NA,0,TA,NA,NA,SI,13214,S,486,22.11693478,10.62991667,42.39491667
57342,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,30,64,S,800,1,4226.11,1042.65,266,900,1,4223.26,1042.64,260,60,V,R,3,5556,22,178,E,150,1050,15,NA,0,TA,13.7,13.6,SI,13214,S,486,22.12139225,10.71075,42.41141667
57334,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,9,56,S,810,1,4220.26,1042.25,280,910,1,4223.29,1041.11,287,60,V,N,3,5741,22,179,E,150,1100,15,NA,0,TA,NA,NA,SI,13214,S,486,22.12139225,10.69466667,42.36291667
57337,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,30,59,S,1025,1,4225.3,1053.29,130,1055,1,4224.31,1055.31,130,30,V,R,3,3315,23,169,E,100,600,15,NA,0,TA,13.9,14,SI,13213,S,486,22.16448927,10.905,42.41341667
57348,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,25,70,S,1550,1,4228.73,958.55,430,1650,1,4225.96,959.13,420,60,V,R,3,5190,22,184,E,150,1350,15,NA,0,TA,13.6,13.6,SI,13214,S,486,22.2115345,9.980666667,42.45575
57349,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,25,71,S,1325,1,4227.36,957.2,610,1425,1,4230.24,957.2,620,60,V,R,3,5333,22,189,E,200,1750,15,NA,0,TA,13.6,13.6,SI,13215,S,486,22.2115345,9.953333333,42.48
57361,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,24,83,S,1310,1,4230.34,1030.91,250,1410,1,4230.55,1035.01,251,60,V,R,3,5350,22,178,E,150,950,15,NA,0,TA,13.8,13.6,SI,13214,S,486,22.13010979,10.54933333,42.50741667
57355,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,9,77,S,1400,1,4226.81,1036.95,350,1500,1,4227.63,1033.88,350,60,V,N,3,5741,22,182,E,150,1250,15,NA,0,TA,NA,NA,SI,13214,S,486,22.14323139,10.59025,42.45366667
57343,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,9,65,S,1616,1,4228.48,1040.19,255,1716,1,4226.49,1043.1,260,60,V,R,3,5421,22,178,E,150,1000,15,NA,0,TA,NA,NA,SI,13214,S,486,22.14936447,10.69408333,42.45808333
57341,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,10,63,S,1105,1,4232.09,1047.1,160,1135,1,4230.53,1048.46,160,30,V,R,3,3100,23,172,E,100,700,15,NA,0,TA,NA,NA,SI,13213,S,486,22.1397171,10.79633333,42.52183333
57335,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,10,57,S,1005,1,4230.37,1050.93,132,1035,1,4231.88,1049.94,133,30,V,R,3,3105,23,169,E,100,650,15,NA,0,TA,NA,NA,SI,13213,S,486,22.1397171,10.84058333,42.51875
57329,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,29,51,S,1100,1,4233.35,1101.13,82,1130,1,4231.9,1102.4,80,30,V,R,3,3195,23,163,E,100,450,15,NA,0,TA,13.9,14,SI,13212,S,486,22.21756363,11.02941667,42.54375
57336,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,10,58,S,725,1,4229.27,1057.71,108,755,1,4230.76,1056.63,109,30,V,R,3,3128,23,167,E,100,600,15,NA,0,TA,NA,NA,SI,13213,S,486,22.21756363,10.95283333,42.50025
57330,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,29,52,S,1400,1,4233.38,1103.62,61,1430,1,4231.79,1104.65,61,30,V,R,3,3262,23,159,E,100,400,15,NA,0,TA,14.1,14.1,SI,13212,S,486,22.26369858,11.06891667,42.54308333
57325,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,29,47,S,1530,1,4227.39,1109.77,12,1600,1,4229.16,1110.29,11,30,V,R,3,3510,24,137,E,100,200,15,NA,0,TA,19.3,19,SI,13211,S,486,22.26369858,11.16716667,42.47125
57362,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,24,84,S,1130,1,4233.09,1023.43,180,1200,1,4233.63,1025.36,175,30,V,R,3,2778,22,173,E,100,800,15,NA,0,TA,13.7,13.6,SI,13213,S,486,22.03850985,10.40658333,42.556
57363,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,24,85,S,1545,1,4236.98,1029.25,139,1615,1,4237.06,1031.26,140,30,V,R,3,2778,23,170,E,100,600,15,NA,0,TA,13.5,13.6,SI,13213,S,486,22.07895279,10.50425,42.617
57328,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,11,50,S,1025,1,4238.77,1058.14,104,1055,1,4238.13,1057.15,104,30,V,R,3,1795,23,166,E,100,500,15,NA,0,TA,NA,NA,SI,13213,S,486,22.180336,10.96075,42.64083333
57326,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,30,48,S,1428,1,4236.03,1103.89,27,1458,1,4234.75,1105.06,26,30,V,R,3,3100,24,148,E,100,300,15,NA,0,TA,15.5,15.3,SI,13211,S,486,22.25972557,11.07458333,42.58983333
57364,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,24,86,S,1740,1,4240.54,1021,99,1810,1,4241.14,1023.05,99,30,V,R,3,3004,23,165,E,100,550,15,NA,0,TA,13.7,13.6,SI,13212,S,486,21.91138649,10.36708333,42.68066667
57340,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,11,62,S,910,1,4239.38,1045.83,112,940,1,4239.07,1047.36,110,30,V,R,3,2350,23,167,E,100,550,15,NA,0,TA,NA,NA,SI,13213,S,486,22.01850128,10.77658333,42.65375
57339,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,29,61,S,910,1,4242.45,1053.5,65,940,1,4241.27,1055.15,65,30,V,R,3,3133,23,160,E,100,400,15,NA,0,TA,14.5,14.1,SI,13212,S,486,22.0345335,10.90541667,42.69766667
57327,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,29,49,S,743,1,4240.78,1057.85,17,813,1,4242.41,1057.04,17,30,V,R,3,3213,24,142,E,100,250,15,NA,0,TA,19.5,19.1,SI,13211,S,486,22.0345335,10.95741667,42.69325
57365,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,10,87,S,1525,1,4249.75,1042.34,33,1555,1,4251.07,1042.79,33,30,V,N,3,2778,24,151,E,100,300,15,NA,0,TA,NA,NA,SI,13211,S,486,21.99305725,10.70941667,42.84016667
57366,ITA,9,FRP,GOC73,GC73,WHS8,1998,6,10,88,S,1405,1,4245.8,1043.35,70,1435,1,4246.32,1041.33,73,30,V,R,3,2910,23,161,E,100,350,15,NA,0,TA,NA,NA,SI,13212,S,486,21.99305725,10.70566667,42.76766667
